Time,therm_sens,therm_pref,location,Name.ID
5/3/2017 20:27,-0.2,No Change,Indoor,ID_3
5/3/2017 21:30,-0.4,No Change,Indoor,ID_3
5/3/2017 21:46,-0.4,No Change,Indoor,ID_3
5/3/2017 22:13,-0.6,No Change,Indoor,ID_3
5/4/2017 1:43,-0.6,No Change,Indoor,ID_3
5/4/2017 2:13,-0.5,No Change,Indoor,ID_3
5/4/2017 9:18,0,No Change,Indoor,ID_3
5/4/2017 9:29,-0.7,Warmer,Indoor,ID_3
5/4/2017 9:39,1.1,Cooler,Outdoor,ID_3
5/4/2017 9:54,0,No Change,Indoor,ID_3
5/4/2017 10:17,0.5,No Change,Indoor,ID_3
5/4/2017 10:34,0,No Change,Indoor,ID_3
5/4/2017 10:57,-0.1,No Change,Indoor,ID_3
5/4/2017 11:25,0.5,No Change,Indoor,ID_3
5/4/2017 11:45,-0.1,No Change,Outdoor,ID_3
5/4/2017 12:24,-0.1,No Change,Indoor,ID_3
5/4/2017 12:34,0.2,No Change,Indoor,ID_3
5/4/2017 12:55,0.5,No Change,Indoor,ID_3
5/4/2017 13:08,1.4,Cooler,Indoor,ID_3
5/4/2017 13:20,0.3,No Change,Indoor,ID_3
5/4/2017 13:52,0,No Change,Indoor,ID_3
5/4/2017 14:37,0.1,No Change,Indoor,ID_3
5/4/2017 15:09,-1,Warmer,Outdoor,ID_3
5/4/2017 15:37,0.9,Cooler,Outdoor,ID_3
5/4/2017 16:12,0.4,No Change,Indoor,ID_3
5/4/2017 16:42,-0.3,No Change,Outdoor,ID_3
5/4/2017 17:29,0.3,No Change,Indoor,ID_3
5/4/2017 18:06,-0.2,No Change,Outdoor,ID_3
5/4/2017 19:33,-0.4,No Change,Indoor,ID_3
5/4/2017 19:50,-1,No Change,Indoor,ID_3
5/4/2017 20:52,-1.3,Warmer,Outdoor,ID_3
5/4/2017 21:59,-0.4,No Change,Indoor,ID_3
5/4/2017 22:27,-0.7,No Change,Indoor,ID_3
5/4/2017 22:53,-1,No Change,Indoor,ID_3
5/5/2017 1:37,-0.7,No Change,Indoor,ID_3
5/5/2017 9:14,-0.5,No Change,Indoor,ID_3
5/5/2017 9:38,0.3,No Change,Indoor,ID_3
5/5/2017 10:57,-0.1,No Change,Outdoor,ID_3
5/5/2017 11:16,-0.2,No Change,Indoor,ID_3
5/5/2017 12:16,1.2,Cooler,Indoor,ID_3
5/5/2017 12:23,0.8,Cooler,Indoor,ID_3
5/5/2017 12:41,2.4,Cooler,Outdoor,ID_3
5/5/2017 13:07,0.8,Cooler,Indoor,ID_3
5/5/2017 13:48,3,Cooler,Outdoor,ID_3
5/5/2017 14:09,0.5,No Change,Indoor,ID_3
5/5/2017 14:26,0.3,No Change,Indoor,ID_3
5/5/2017 14:59,-0.5,No Change,Indoor,ID_3
5/5/2017 15:15,-0.4,No Change,Indoor,ID_3
5/5/2017 15:58,-0.2,No Change,Indoor,ID_3
5/5/2017 16:24,-0.4,No Change,Indoor,ID_3
5/5/2017 17:07,-0.3,No Change,Indoor,ID_3
5/5/2017 17:26,0.1,No Change,Indoor,ID_3
5/5/2017 18:03,-0.2,No Change,Indoor,ID_3
5/5/2017 20:13,-0.2,No Change,Indoor,ID_3
5/5/2017 20:46,-0.8,No Change,Indoor,ID_3
5/5/2017 21:08,-0.7,No Change,Indoor,ID_3
5/5/2017 22:18,-0.5,No Change,Indoor,ID_3
5/5/2017 22:37,-0.1,No Change,Indoor,ID_3
5/6/2017 0:02,-0.2,No Change,Indoor,ID_3
5/6/2017 0:53,-0.3,No Change,Indoor,ID_3
5/6/2017 8:19,-0.5,No Change,Indoor,ID_3
5/6/2017 8:54,-1.3,Warmer,Indoor,ID_3
5/6/2017 9:11,-1.2,Warmer,Indoor,ID_3
5/6/2017 9:36,-1.1,Warmer,Indoor,ID_3
5/6/2017 9:49,-0.9,Warmer,Indoor,ID_3
5/6/2017 10:09,-1,Warmer,Indoor,ID_3
5/6/2017 11:09,-1,Warmer,Indoor,ID_3
5/6/2017 11:56,-0.9,Warmer,Indoor,ID_3
5/6/2017 13:08,-0.5,Warmer,Indoor,ID_3
5/6/2017 15:06,-0.2,No Change,Indoor,ID_3
5/6/2017 15:52,0.4,No Change,Outdoor,ID_3
5/6/2017 16:13,0.6,No Change,Indoor,ID_3
5/6/2017 19:22,0.3,No Change,Indoor,ID_3
5/6/2017 19:51,1,Cooler,Indoor,ID_3
5/6/2017 21:09,-0.2,No Change,Indoor,ID_3
5/6/2017 22:36,-0.3,No Change,Indoor,ID_3
5/6/2017 23:45,-0.2,No Change,Indoor,ID_3
5/7/2017 0:16,-0.3,No Change,Indoor,ID_3
5/7/2017 1:19,-0.5,No Change,Indoor,ID_3
5/7/2017 9:46,-0.6,No Change,Indoor,ID_3
5/7/2017 10:31,-0.5,Warmer,Indoor,ID_3
5/7/2017 12:58,0.3,No Change,Indoor,ID_3
5/7/2017 13:29,0.1,No Change,Indoor,ID_3
5/7/2017 15:14,0.1,No Change,Indoor,ID_3
5/7/2017 16:09,0,No Change,Indoor,ID_3
5/7/2017 17:17,-0.1,No Change,Indoor,ID_3
5/7/2017 18:08,0.1,No Change,Indoor,ID_3
5/7/2017 18:35,-0.2,No Change,Indoor,ID_3
5/7/2017 20:09,-0.4,No Change,Indoor,ID_3
5/7/2017 21:09,0.1,No Change,Indoor,ID_3
5/7/2017 22:10,-0.3,No Change,Indoor,ID_3
5/7/2017 23:14,-0.1,No Change,Indoor,ID_3
5/7/2017 23:52,-0.6,No Change,Indoor,ID_3
5/8/2017 9:39,-0.2,No Change,Indoor,ID_3
5/8/2017 10:01,-1,Warmer,Outdoor,ID_3
5/8/2017 10:23,-0.6,Warmer,Outdoor,ID_3
5/8/2017 11:00,0.1,No Change,Indoor,ID_3
5/8/2017 12:10,-0.2,No Change,Indoor,ID_3
5/8/2017 13:10,0.4,No Change,Indoor,ID_3
5/8/2017 13:35,-0.2,No Change,Indoor,ID_3
5/8/2017 14:07,-0.4,No Change,Indoor,ID_3
5/8/2017 14:32,-0.1,No Change,Indoor,ID_3
5/8/2017 15:10,-0.6,No Change,Indoor,ID_3
5/8/2017 15:38,0,No Change,Outdoor,ID_3
5/8/2017 15:54,1.1,Cooler,Outdoor,ID_3
5/8/2017 16:13,0.2,No Change,Indoor,ID_3
5/8/2017 18:12,-0.2,No Change,Indoor,ID_3
5/8/2017 18:48,1.1,Cooler,Indoor,ID_3
5/8/2017 19:37,-0.4,No Change,Indoor,ID_3
5/8/2017 20:29,-0.2,No Change,Indoor,ID_3
5/8/2017 22:11,-0.2,No Change,Indoor,ID_3
5/8/2017 23:44,-0.1,No Change,Indoor,ID_3
5/10/2017 19:25,-0.2,No Change,Outdoor,ID_3
5/10/2017 19:43,-0.4,No Change,Outdoor,ID_3
5/10/2017 20:22,-0.3,No Change,Indoor,ID_3
5/10/2017 20:48,-0.1,No Change,Indoor,ID_3
5/10/2017 23:09,-0.2,No Change,Indoor,ID_3
5/11/2017 0:12,-0.6,No Change,Indoor,ID_3
5/11/2017 10:12,-0.3,No Change,Indoor,ID_3
5/11/2017 12:40,-0.3,No Change,Indoor,ID_3
5/11/2017 12:56,-0.1,No Change,Indoor,ID_3
5/11/2017 14:08,0.3,No Change,Outdoor,ID_3
5/11/2017 14:32,0.7,Cooler,Indoor,ID_3
5/11/2017 15:44,-0.1,No Change,Outdoor,ID_3
5/11/2017 17:15,-0.2,No Change,Indoor,ID_3
5/11/2017 19:44,0,No Change,Indoor,ID_3
5/11/2017 23:04,-0.2,No Change,Indoor,ID_3
5/11/2017 23:56,-0.2,No Change,Indoor,ID_3
5/12/2017 0:30,-0.1,No Change,Indoor,ID_3
5/12/2017 8:09,-0.2,No Change,Indoor,ID_3
5/12/2017 10:33,-0.2,No Change,Outdoor,ID_3
5/12/2017 10:54,-0.1,No Change,Outdoor,ID_3
5/12/2017 11:35,1.1,Cooler,Indoor,ID_3
5/12/2017 11:57,-0.2,No Change,Indoor,ID_3
5/12/2017 12:37,0,No Change,Indoor,ID_3
5/12/2017 13:11,0.6,No Change,Outdoor,ID_3
5/12/2017 13:48,0.5,No Change,Indoor,ID_3
5/12/2017 14:23,-0.2,No Change,Outdoor,ID_3
5/12/2017 15:05,1.2,Cooler,Indoor,ID_3
5/12/2017 15:31,-0.1,No Change,Indoor,ID_3
5/12/2017 16:25,-0.2,No Change,Indoor,ID_3
5/12/2017 16:59,-0.3,No Change,Indoor,ID_3
5/12/2017 17:55,0.1,No Change,Outdoor,ID_3
5/12/2017 19:15,0.4,No Change,Indoor,ID_3
5/12/2017 20:08,-0.1,No Change,Indoor,ID_3
5/12/2017 20:37,-1.7,Warmer,Outdoor,ID_3
5/12/2017 21:03,-1.5,Warmer,Outdoor,ID_3
5/12/2017 23:05,-0.6,Warmer,Indoor,ID_3
5/12/2017 23:23,-0.5,Warmer,Indoor,ID_3
5/13/2017 0:59,-0.1,Warmer,Indoor,ID_3
5/13/2017 8:09,-1.4,Warmer,Indoor,ID_3
5/13/2017 9:07,-2.2,Warmer,Indoor,ID_3
5/13/2017 10:12,-1.6,Warmer,Indoor,ID_3
5/13/2017 11:01,-0.4,Warmer,Indoor,ID_3
5/13/2017 11:41,0.3,No Change,Indoor,ID_3
5/13/2017 12:27,0.4,No Change,Indoor,ID_3
5/13/2017 13:16,0.3,No Change,Indoor,ID_3
5/13/2017 14:52,0.2,No Change,Indoor,ID_3
5/13/2017 15:25,0.1,No Change,Indoor,ID_3
5/13/2017 15:47,-0.1,No Change,Outdoor,ID_3
5/13/2017 18:10,0.3,No Change,Outdoor,ID_3
5/13/2017 18:25,0.2,No Change,Outdoor,ID_3
5/13/2017 18:51,0.2,No Change,Outdoor,ID_3
5/13/2017 19:31,-0.1,No Change,Indoor,ID_3
5/13/2017 20:17,0,No Change,Indoor,ID_3
5/13/2017 20:34,0.2,No Change,Indoor,ID_3
5/13/2017 21:04,-0.3,No Change,Indoor,ID_3
5/13/2017 22:04,-0.4,No Change,Indoor,ID_3
5/13/2017 23:34,0.1,No Change,Indoor,ID_3
5/14/2017 0:19,-0.3,No Change,Indoor,ID_3
5/14/2017 8:38,-3,Warmer,Indoor,ID_3
5/14/2017 10:11,-0.6,Warmer,Indoor,ID_3
5/14/2017 11:06,-0.9,Warmer,Indoor,ID_3
5/14/2017 11:30,-1.1,Warmer,Indoor,ID_3
5/14/2017 12:58,-0.1,No Change,Indoor,ID_3
5/14/2017 13:50,-0.1,No Change,Outdoor,ID_3
5/14/2017 14:28,0.3,No Change,Indoor,ID_3
5/14/2017 15:30,-0.1,No Change,Indoor,ID_3
5/14/2017 15:56,-0.6,Warmer,Outdoor,ID_3
5/14/2017 16:16,0.9,Cooler,Outdoor,ID_3
5/14/2017 16:32,0.4,No Change,Indoor,ID_3
5/14/2017 17:50,0.3,No Change,Outdoor,ID_3
5/14/2017 19:14,1.1,Cooler,Indoor,ID_3
5/14/2017 19:34,-0.2,No Change,Indoor,ID_3
5/14/2017 21:01,-0.2,No Change,Indoor,ID_3
5/14/2017 22:29,-0.3,No Change,Indoor,ID_3
5/14/2017 23:23,-0.2,No Change,Indoor,ID_3
5/15/2017 0:20,-0.4,Warmer,Indoor,ID_3
5/15/2017 0:46,-1.1,Warmer,Indoor,ID_3
5/15/2017 8:39,-0.9,Warmer,Indoor,ID_3
5/15/2017 9:25,-0.5,Warmer,Outdoor,ID_3
5/15/2017 9:51,-0.5,Warmer,Outdoor,ID_3
5/15/2017 10:16,0.7,No Change,Indoor,ID_3
5/15/2017 12:09,-0.3,No Change,Indoor,ID_3
5/15/2017 12:42,0.4,No Change,Indoor,ID_3
5/15/2017 13:06,0.2,No Change,Indoor,ID_3
5/15/2017 14:18,0.2,No Change,Outdoor,ID_3
5/15/2017 14:27,0.8,Cooler,Indoor,ID_3
5/15/2017 15:17,-0.2,No Change,Indoor,ID_3
5/15/2017 15:48,0.2,No Change,Outdoor,ID_3
5/15/2017 16:58,0.2,No Change,Indoor,ID_3
5/15/2017 17:50,0.1,No Change,Indoor,ID_3
5/15/2017 20:01,0.1,No Change,Indoor,ID_3
5/15/2017 21:37,-0.1,No Change,Indoor,ID_3
5/15/2017 23:16,-0.2,No Change,Indoor,ID_3
5/16/2017 0:02,-1,Warmer,Indoor,ID_3
5/16/2017 8:51,-1.5,Warmer,Indoor,ID_3
5/16/2017 9:31,-0.3,No Change,Outdoor,ID_3
5/16/2017 10:28,0.2,No Change,Indoor,ID_3
5/16/2017 11:05,-0.1,No Change,Indoor,ID_3
5/16/2017 11:43,-0.5,Warmer,Indoor,ID_3
5/16/2017 12:51,0.3,No Change,Indoor,ID_3
5/16/2017 13:07,0.3,No Change,Indoor,ID_3
5/16/2017 14:08,-0.1,No Change,Indoor,ID_3
5/16/2017 15:47,0.3,No Change,Indoor,ID_3
5/16/2017 16:50,0.2,No Change,Indoor,ID_3
5/16/2017 17:28,-0.2,No Change,Indoor,ID_3
5/16/2017 17:36,-0.2,No Change,Outdoor,ID_3
5/16/2017 23:35,-1.1,Warmer,Indoor,ID_3
5/16/2017 23:54,-0.6,Warmer,Indoor,ID_3
5/17/2017 8:53,-2,Warmer,Indoor,ID_3
5/17/2017 9:42,-0.1,No Change,Indoor,ID_3
5/17/2017 10:22,-0.7,Warmer,Indoor,ID_3
5/17/2017 11:27,-0.6,Warmer,Indoor,ID_3
5/17/2017 13:01,0.1,No Change,Outdoor,ID_3
5/17/2017 13:22,0.4,No Change,Outdoor,ID_3
5/17/2017 13:48,0.3,No Change,Indoor,ID_3
5/17/2017 14:48,-0.1,No Change,Indoor,ID_3
5/17/2017 15:30,-0.2,No Change,Indoor,ID_3
5/17/2017 16:12,-0.2,No Change,Indoor,ID_3
5/17/2017 17:00,1,Cooler,Outdoor,ID_3
5/17/2017 17:29,1.6,Cooler,Outdoor,ID_3
5/17/2017 18:31,0.2,No Change,Outdoor,ID_3
5/17/2017 19:36,-0.2,No Change,Indoor,ID_3
5/17/2017 20:09,-0.2,No Change,Indoor,ID_3
5/17/2017 22:17,0,No Change,Indoor,ID_3
5/17/2017 23:35,-0.1,No Change,Indoor,ID_3
5/18/2017 0:10,-1,Warmer,Indoor,ID_3
5/18/2017 8:30,-0.1,Warmer,Indoor,ID_3
5/18/2017 10:24,2.2,Cooler,Outdoor,ID_3
5/18/2017 11:01,2.2,Cooler,Outdoor,ID_3
5/18/2017 11:28,-0.2,No Change,Indoor,ID_3
5/18/2017 13:30,-0.2,No Change,Indoor,ID_3
5/18/2017 14:35,0,No Change,Outdoor,ID_3
5/18/2017 15:08,0.1,No Change,Indoor,ID_3
5/18/2017 15:53,1.3,Cooler,Outdoor,ID_3
5/18/2017 16:09,0.1,No Change,Indoor,ID_3
5/18/2017 17:14,-0.5,Warmer,Indoor,ID_3
5/18/2017 18:20,0,No Change,Outdoor,ID_3
5/18/2017 19:21,0.7,Cooler,Indoor,ID_3
5/18/2017 19:40,2.9,Cooler,Indoor,ID_3
5/18/2017 20:18,0.1,No Change,Indoor,ID_3
5/18/2017 22:02,-0.2,No Change,Indoor,ID_3
5/19/2017 5:02,-1.6,Warmer,Indoor,ID_3
5/19/2017 10:30,-0.1,No Change,Indoor,ID_3
5/19/2017 11:29,-0.1,No Change,Indoor,ID_3
5/19/2017 11:36,1,Cooler,Outdoor,ID_3
5/19/2017 13:15,1.1,Cooler,Indoor,ID_3
5/19/2017 13:29,1,Cooler,Indoor,ID_3
5/19/2017 13:55,1.1,Cooler,Indoor,ID_3
5/19/2017 14:16,2.4,Cooler,Outdoor,ID_3
5/19/2017 17:27,1.7,Cooler,Indoor,ID_3
5/19/2017 18:19,1.7,Cooler,Indoor,ID_3
5/23/2017 14:38,-0.6,No Change,Indoor,ID_4
5/23/2017 15:26,-1,Warmer,Indoor,ID_4
5/23/2017 15:34,-1.4,Warmer,Indoor,ID_4
5/23/2017 16:43,-0.5,Warmer,Indoor,ID_4
5/23/2017 17:35,-0.3,No Change,Indoor,ID_4
5/23/2017 18:35,-0.5,No Change,Indoor,ID_4
5/23/2017 19:34,-0.6,No Change,Indoor,ID_4
5/23/2017 20:53,-1.5,Warmer,Indoor,ID_4
5/23/2017 21:36,-1.5,No Change,Indoor,ID_4
5/24/2017 6:18,0,Warmer,Indoor,ID_4
5/24/2017 6:39,0.2,No Change,Indoor,ID_4
5/24/2017 8:35,0.5,No Change,Indoor,ID_4
5/24/2017 9:35,-1,Warmer,Indoor,ID_4
5/24/2017 10:37,-0.4,No Change,Indoor,ID_4
5/24/2017 11:55,0.5,Warmer,Indoor,ID_4
5/24/2017 12:35,-0.3,No Change,Indoor,ID_4
5/24/2017 13:40,-0.8,Cooler,Outdoor,ID_4
5/24/2017 14:36,0.1,No Change,Indoor,ID_4
5/24/2017 16:02,1,Warmer,Outdoor,ID_4
5/24/2017 16:43,0.6,No Change,Indoor,ID_4
5/24/2017 18:07,0.5,No Change,Indoor,ID_4
5/24/2017 18:37,-1.5,Cooler,Outdoor,ID_4
5/24/2017 19:50,0.8,No Change,Indoor,ID_4
5/24/2017 20:34,0.6,No Change,Indoor,ID_4
5/24/2017 21:34,-1.5,Cooler,Indoor,ID_4
5/25/2017 6:56,0.4,No Change,Indoor,ID_4
5/25/2017 8:35,-0.4,Cooler,Indoor,ID_4
5/25/2017 9:53,0.5,Warmer,Indoor,ID_4
5/25/2017 10:42,-0.6,Cooler,Outdoor,ID_4
5/25/2017 11:49,1.4,Warmer,Indoor,ID_4
5/25/2017 12:42,0.2,No Change,Indoor,ID_4
5/25/2017 13:56,0.2,No Change,Indoor,ID_4
5/25/2017 14:35,-0.1,No Change,Indoor,ID_4
5/25/2017 15:49,0.4,No Change,Indoor,ID_4
5/25/2017 16:38,-1,Warmer,Indoor,ID_4
5/25/2017 17:38,-0.4,No Change,Indoor,ID_4
5/25/2017 19:13,-0.4,No Change,Indoor,ID_4
5/25/2017 19:36,0.4,No Change,Indoor,ID_4
5/25/2017 20:35,-0.6,No Change,Indoor,ID_4
5/25/2017 21:34,-0.5,No Change,Indoor,ID_4
5/25/2017 22:46,-1.4,Warmer,Indoor,ID_4
5/26/2017 7:39,0.8,No Change,Indoor,ID_4
5/26/2017 8:45,0.8,No Change,Indoor,ID_4
5/26/2017 9:35,-1,No Change,Indoor,ID_4
5/26/2017 10:35,-1,Warmer,Indoor,ID_4
5/26/2017 11:38,-1,No Change,Indoor,ID_4
5/26/2017 12:34,-1,No Change,Indoor,ID_4
5/26/2017 13:35,-1,No Change,Indoor,ID_4
5/26/2017 14:35,-0.8,No Change,Indoor,ID_4
5/26/2017 16:14,0.8,No Change,Indoor,ID_4
5/26/2017 17:07,-0.5,No Change,Indoor,ID_4
5/26/2017 17:36,-0.5,No Change,Indoor,ID_4
5/26/2017 18:47,-1,No Change,Indoor,ID_4
5/26/2017 19:34,-0.5,No Change,Indoor,ID_4
5/26/2017 21:03,-1.6,No Change,Indoor,ID_4
5/26/2017 21:46,-1.6,Warmer,Indoor,ID_4
5/27/2017 4:07,1.1,No Change,Indoor,ID_4
5/27/2017 4:07,0.6,No Change,Indoor,ID_4
5/27/2017 4:08,-0.4,No Change,Indoor,ID_4
5/27/2017 4:08,-0.6,No Change,Indoor,ID_4
5/27/2017 8:41,-2,Warmer,Indoor,ID_4
5/27/2017 9:35,-1,Warmer,Indoor,ID_4
5/27/2017 11:46,-0.3,No Change,Indoor,ID_4
5/27/2017 12:38,-0.4,No Change,Indoor,ID_4
5/27/2017 13:37,-0.7,No Change,Indoor,ID_4
5/27/2017 14:36,-0.7,No Change,Indoor,ID_4
5/27/2017 15:41,1.1,No Change,Outdoor,ID_4
5/27/2017 17:20,0.6,No Change,Outdoor,ID_4
5/27/2017 17:57,0.7,No Change,Indoor,ID_4
5/27/2017 18:34,-0.7,No Change,Indoor,ID_4
5/27/2017 19:54,0.8,No Change,Indoor,ID_4
5/27/2017 20:44,-0.9,No Change,Indoor,ID_4
5/28/2017 4:04,-0.9,No Change,Indoor,ID_4
5/28/2017 4:05,0.6,No Change,Indoor,ID_4
5/28/2017 4:05,1.2,No Change,Indoor,ID_4
5/28/2017 4:06,1,No Change,Indoor,ID_4
5/28/2017 4:06,1.2,No Change,Indoor,ID_4
5/28/2017 4:06,0.9,No Change,Indoor,ID_4
5/28/2017 4:07,0.7,No Change,Indoor,ID_4
5/28/2017 5:34,-0.6,No Change,Indoor,ID_4
5/28/2017 5:35,0.6,No Change,Indoor,ID_4
5/28/2017 6:47,-0.8,No Change,Indoor,ID_4
5/28/2017 7:34,-1,No Change,Indoor,ID_4
5/28/2017 8:34,-0.9,No Change,Indoor,ID_4
5/28/2017 9:37,-0.9,No Change,Indoor,ID_4
5/28/2017 12:08,-1.1,Warmer,Indoor,ID_4
5/28/2017 12:09,0.6,No Change,Indoor,ID_4
5/28/2017 12:49,-0.5,No Change,Indoor,ID_4
5/28/2017 13:34,-0.6,No Change,Indoor,ID_4
5/28/2017 15:20,-0.9,No Change,Indoor,ID_4
5/28/2017 15:34,-0.5,No Change,Indoor,ID_4
5/28/2017 16:35,0.7,No Change,Indoor,ID_4
5/28/2017 17:36,-0.5,No Change,Indoor,ID_4
5/28/2017 18:37,-0.5,No Change,Indoor,ID_4
5/28/2017 19:34,-0.5,No Change,Indoor,ID_4
5/28/2017 20:38,-1.5,No Change,Indoor,ID_4
5/29/2017 4:13,1,No Change,Indoor,ID_4
5/29/2017 4:16,0.7,No Change,Indoor,ID_4
5/29/2017 4:16,0.6,No Change,Indoor,ID_4
5/29/2017 4:16,0.8,No Change,Indoor,ID_4
5/29/2017 4:17,1,No Change,Indoor,ID_4
5/29/2017 4:17,0.8,No Change,Indoor,ID_4
5/29/2017 4:17,0.7,No Change,Indoor,ID_4
5/29/2017 4:17,-0.4,No Change,Indoor,ID_4
5/29/2017 5:40,0.8,No Change,Indoor,ID_4
5/29/2017 5:44,-0.6,No Change,Indoor,ID_4
5/29/2017 6:53,-1.3,No Change,Indoor,ID_4
5/29/2017 7:47,0.6,No Change,Indoor,ID_4
5/29/2017 8:34,-0.5,No Change,Indoor,ID_4
5/29/2017 10:03,-2,No Change,Outdoor,ID_4
5/29/2017 10:36,-1.1,No Change,Outdoor,ID_4
5/29/2017 11:34,-0.5,No Change,Indoor,ID_4
5/29/2017 12:34,-0.9,No Change,Indoor,ID_4
5/29/2017 14:07,-1,No Change,Indoor,ID_4
5/29/2017 14:49,-0.7,No Change,Indoor,ID_4
5/29/2017 15:54,0.8,No Change,Indoor,ID_4
5/29/2017 16:48,-0.2,No Change,Indoor,ID_4
5/29/2017 17:34,0.8,No Change,Indoor,ID_4
5/29/2017 18:39,-0.5,No Change,Indoor,ID_4
5/29/2017 20:02,-0.6,No Change,Indoor,ID_4
5/29/2017 20:34,-1.3,No Change,Indoor,ID_4
5/30/2017 4:12,1.5,No Change,Indoor,ID_4
5/30/2017 4:12,1,No Change,Indoor,ID_4
5/30/2017 4:12,0.6,No Change,Indoor,ID_4
5/30/2017 10:50,0.5,No Change,Indoor,ID_4
5/30/2017 11:47,-1.6,Warmer,Outdoor,ID_4
5/30/2017 13:25,-1.4,Warmer,Outdoor,ID_4
5/30/2017 13:34,0.5,No Change,Indoor,ID_4
5/30/2017 14:34,-0.6,No Change,Indoor,ID_4
5/30/2017 16:34,0.6,No Change,Indoor,ID_4
5/30/2017 17:34,-0.2,No Change,Indoor,ID_4
5/30/2017 18:40,-1.2,No Change,Indoor,ID_4
5/30/2017 19:36,-0.9,No Change,Indoor,ID_4
5/31/2017 4:06,-0.7,No Change,Indoor,ID_4
5/31/2017 4:06,-0.4,No Change,Indoor,ID_4
5/31/2017 4:07,-0.5,No Change,Indoor,ID_4
5/31/2017 4:10,0.9,No Change,Indoor,ID_4
5/31/2017 4:10,0.7,No Change,Indoor,ID_4
5/31/2017 4:11,0.9,No Change,Indoor,ID_4
5/31/2017 4:11,0.9,No Change,Indoor,ID_4
5/31/2017 4:12,0.9,No Change,Indoor,ID_4
5/31/2017 4:12,1,No Change,Indoor,ID_4
5/31/2017 4:12,-0.3,No Change,Indoor,ID_4
5/31/2017 4:35,-0.3,No Change,Indoor,ID_4
5/31/2017 5:39,0.6,No Change,Indoor,ID_4
5/31/2017 7:15,-0.4,No Change,Indoor,ID_4
5/31/2017 7:34,-0.7,No Change,Indoor,ID_4
5/31/2017 8:34,0.8,No Change,Indoor,ID_4
5/31/2017 9:35,-0.4,No Change,Indoor,ID_4
5/31/2017 10:36,0.4,No Change,Indoor,ID_4
5/31/2017 11:43,-0.5,No Change,Indoor,ID_4
5/31/2017 12:37,0.6,No Change,Outdoor,ID_4
5/31/2017 13:40,1.3,No Change,Outdoor,ID_4
5/31/2017 14:35,2.1,No Change,Outdoor,ID_4
5/31/2017 15:56,1,No Change,Indoor,ID_4
5/31/2017 16:34,0.9,No Change,Indoor,ID_4
5/31/2017 18:12,0.6,No Change,Indoor,ID_4
5/31/2017 18:34,0.7,No Change,Indoor,ID_4
5/31/2017 19:34,0.8,No Change,Indoor,ID_4
5/31/2017 20:34,-0.6,No Change,Indoor,ID_4
6/1/2017 4:11,0.9,No Change,Indoor,ID_4
6/1/2017 4:14,1,No Change,Indoor,ID_4
6/1/2017 4:14,0.7,No Change,Indoor,ID_4
6/1/2017 7:34,0.5,No Change,Indoor,ID_4
6/1/2017 8:52,0.8,No Change,Indoor,ID_4
6/1/2017 9:36,0.6,No Change,Indoor,ID_4
6/1/2017 11:34,-0.4,No Change,Indoor,ID_4
6/1/2017 12:43,0.7,No Change,Indoor,ID_4
6/1/2017 13:34,0.9,No Change,Indoor,ID_4
6/1/2017 14:37,1.1,No Change,Indoor,ID_4
6/1/2017 15:48,1,No Change,Indoor,ID_4
6/1/2017 16:34,1.2,No Change,Indoor,ID_4
6/1/2017 18:28,1.2,No Change,Indoor,ID_4
6/1/2017 18:59,1,No Change,Indoor,ID_4
6/1/2017 19:45,0.8,No Change,Indoor,ID_4
6/2/2017 4:21,2.3,Cooler,Indoor,ID_4
6/2/2017 4:22,2.1,Cooler,Indoor,ID_4
6/2/2017 4:24,0.7,No Change,Indoor,ID_4
6/2/2017 4:24,0.4,No Change,Indoor,ID_4
6/2/2017 10:35,-0.4,No Change,Indoor,ID_4
6/2/2017 11:37,1.4,No Change,Outdoor,ID_4
6/2/2017 12:34,0.9,No Change,Indoor,ID_4
6/2/2017 13:53,2,No Change,Outdoor,ID_4
6/2/2017 15:01,1,No Change,Indoor,ID_4
6/2/2017 16:26,1.1,Cooler,Indoor,ID_4
6/2/2017 16:37,1.1,Cooler,Indoor,ID_4
6/2/2017 17:41,0.8,No Change,Indoor,ID_4
6/2/2017 18:35,0.9,No Change,Indoor,ID_4
6/2/2017 19:34,0.8,No Change,Indoor,ID_4
6/2/2017 20:34,0.8,No Change,Indoor,ID_4
6/2/2017 21:42,-0.5,No Change,Indoor,ID_4
6/3/2017 4:10,-0.7,No Change,Indoor,ID_4
6/3/2017 4:10,-0.5,No Change,Indoor,ID_4
6/3/2017 4:10,0.7,No Change,Indoor,ID_4
6/3/2017 4:11,0.7,No Change,Indoor,ID_4
6/3/2017 4:11,1.4,Cooler,Indoor,ID_4
6/3/2017 4:11,1.3,Cooler,Indoor,ID_4
6/3/2017 4:12,0.8,No Change,Indoor,ID_4
6/3/2017 4:49,0.9,No Change,Indoor,ID_4
6/3/2017 6:04,-0.4,No Change,Indoor,ID_4
6/3/2017 7:59,-0.5,Cooler,Indoor,ID_4
6/3/2017 8:00,0.7,No Change,Indoor,ID_4
6/3/2017 9:13,-0.4,No Change,Indoor,ID_4
6/3/2017 9:34,-0.4,No Change,Indoor,ID_4
6/3/2017 9:57,-0.9,No Change,Indoor,ID_4
6/3/2017 10:42,-0.8,No Change,Indoor,ID_4
6/3/2017 11:34,-0.7,No Change,Indoor,ID_4
